,0,1,2,3,4
44309,44309,C4,A2,C4,TZ
44310,44310,C4,A2,TZ,A1
44311,44311,C4,A2,TZ,A2
44312,44312,C4,A2,TZ,A3
44313,44313,C4,A2,TZ,A4
44314,44314,C4,A2,TZ,TX
44315,44315,C4,A2,TZ,B1
44316,44316,C4,A2,TZ,B2
44317,44317,C4,A2,TZ,B3
44318,44318,C4,A2,TZ,B4
44319,44319,C4,A2,TZ,TY
44320,44320,C4,A2,TZ,C1
44321,44321,C4,A2,TZ,C2
44322,44322,C4,A2,TZ,C3
44323,44323,C4,A2,TZ,C4
44324,44324,C4,A2,TZ,TZ
44325,44325,C4,A3,A1,A1
44326,44326,C4,A3,A1,A2
44327,44327,C4,A3,A1,A3
44328,44328,C4,A3,A1,A4
44329,44329,C4,A3,A1,TX
44330,44330,C4,A3,A1,B1
44331,44331,C4,A3,A1,B2
44332,44332,C4,A3,A1,B3
44333,44333,C4,A3,A1,B4
44334,44334,C4,A3,A1,TY
44335,44335,C4,A3,A1,C1
44336,44336,C4,A3,A1,C2
44337,44337,C4,A3,A1,C3
44338,44338,C4,A3,A1,C4
44339,44339,C4,A3,A1,TZ
44340,44340,C4,A3,A2,A1
44341,44341,C4,A3,A2,A2
44342,44342,C4,A3,A2,A3
44343,44343,C4,A3,A2,A4
44344,44344,C4,A3,A2,TX
44345,44345,C4,A3,A2,B1
44346,44346,C4,A3,A2,B2
44347,44347,C4,A3,A2,B3
44348,44348,C4,A3,A2,B4
44349,44349,C4,A3,A2,TY
44350,44350,C4,A3,A2,C1
44351,44351,C4,A3,A2,C2
44352,44352,C4,A3,A2,C3
44353,44353,C4,A3,A2,C4
44354,44354,C4,A3,A2,TZ
44355,44355,C4,A3,A3,A1
44356,44356,C4,A3,A3,A2
44357,44357,C4,A3,A3,A3
44358,44358,C4,A3,A3,A4
44359,44359,C4,A3,A3,TX
44360,44360,C4,A3,A3,B1
44361,44361,C4,A3,A3,B2
44362,44362,C4,A3,A3,B3
44363,44363,C4,A3,A3,B4
44364,44364,C4,A3,A3,TY
44365,44365,C4,A3,A3,C1
44366,44366,C4,A3,A3,C2
44367,44367,C4,A3,A3,C3
44368,44368,C4,A3,A3,C4
44369,44369,C4,A3,A3,TZ
44370,44370,C4,A3,A4,A1
44371,44371,C4,A3,A4,A2
44372,44372,C4,A3,A4,A3
44373,44373,C4,A3,A4,A4
44374,44374,C4,A3,A4,TX
44375,44375,C4,A3,A4,B1
44376,44376,C4,A3,A4,B2
44377,44377,C4,A3,A4,B3
44378,44378,C4,A3,A4,B4
44379,44379,C4,A3,A4,TY
44380,44380,C4,A3,A4,C1
44381,44381,C4,A3,A4,C2
44382,44382,C4,A3,A4,C3
44383,44383,C4,A3,A4,C4
44384,44384,C4,A3,A4,TZ
44385,44385,C4,A3,TX,A1
44386,44386,C4,A3,TX,A2
44387,44387,C4,A3,TX,A3
44388,44388,C4,A3,TX,A4
44389,44389,C4,A3,TX,TX
44390,44390,C4,A3,TX,B1
44391,44391,C4,A3,TX,B2
44392,44392,C4,A3,TX,B3
44393,44393,C4,A3,TX,B4
44394,44394,C4,A3,TX,TY
44395,44395,C4,A3,TX,C1
44396,44396,C4,A3,TX,C2
44397,44397,C4,A3,TX,C3
44398,44398,C4,A3,TX,C4
44399,44399,C4,A3,TX,TZ
44400,44400,C4,A3,B1,A1
44401,44401,C4,A3,B1,A2
44402,44402,C4,A3,B1,A3
44403,44403,C4,A3,B1,A4
44404,44404,C4,A3,B1,TX
44405,44405,C4,A3,B1,B1
44406,44406,C4,A3,B1,B2
44407,44407,C4,A3,B1,B3
44408,44408,C4,A3,B1,B4
44409,44409,C4,A3,B1,TY
44410,44410,C4,A3,B1,C1
44411,44411,C4,A3,B1,C2
44412,44412,C4,A3,B1,C3
44413,44413,C4,A3,B1,C4
44414,44414,C4,A3,B1,TZ
44415,44415,C4,A3,B2,A1
44416,44416,C4,A3,B2,A2
44417,44417,C4,A3,B2,A3
44418,44418,C4,A3,B2,A4
44419,44419,C4,A3,B2,TX
44420,44420,C4,A3,B2,B1
44421,44421,C4,A3,B2,B2
44422,44422,C4,A3,B2,B3
44423,44423,C4,A3,B2,B4
44424,44424,C4,A3,B2,TY
44425,44425,C4,A3,B2,C1
44426,44426,C4,A3,B2,C2
44427,44427,C4,A3,B2,C3
44428,44428,C4,A3,B2,C4
44429,44429,C4,A3,B2,TZ
44430,44430,C4,A3,B3,A1
44431,44431,C4,A3,B3,A2
44432,44432,C4,A3,B3,A3
44433,44433,C4,A3,B3,A4
44434,44434,C4,A3,B3,TX
44435,44435,C4,A3,B3,B1
44436,44436,C4,A3,B3,B2
44437,44437,C4,A3,B3,B3
44438,44438,C4,A3,B3,B4
44439,44439,C4,A3,B3,TY
44440,44440,C4,A3,B3,C1
44441,44441,C4,A3,B3,C2
44442,44442,C4,A3,B3,C3
44443,44443,C4,A3,B3,C4
44444,44444,C4,A3,B3,TZ
44445,44445,C4,A3,B4,A1
44446,44446,C4,A3,B4,A2
44447,44447,C4,A3,B4,A3
44448,44448,C4,A3,B4,A4
44449,44449,C4,A3,B4,TX
44450,44450,C4,A3,B4,B1
44451,44451,C4,A3,B4,B2
44452,44452,C4,A3,B4,B3
44453,44453,C4,A3,B4,B4
44454,44454,C4,A3,B4,TY
44455,44455,C4,A3,B4,C1
44456,44456,C4,A3,B4,C2
44457,44457,C4,A3,B4,C3
44458,44458,C4,A3,B4,C4
44459,44459,C4,A3,B4,TZ
44460,44460,C4,A3,TY,A1
44461,44461,C4,A3,TY,A2
44462,44462,C4,A3,TY,A3
44463,44463,C4,A3,TY,A4
44464,44464,C4,A3,TY,TX
44465,44465,C4,A3,TY,B1
44466,44466,C4,A3,TY,B2
44467,44467,C4,A3,TY,B3
44468,44468,C4,A3,TY,B4
44469,44469,C4,A3,TY,TY
44470,44470,C4,A3,TY,C1
44471,44471,C4,A3,TY,C2
44472,44472,C4,A3,TY,C3
44473,44473,C4,A3,TY,C4
44474,44474,C4,A3,TY,TZ
44475,44475,C4,A3,C1,A1
44476,44476,C4,A3,C1,A2
44477,44477,C4,A3,C1,A3
44478,44478,C4,A3,C1,A4
44479,44479,C4,A3,C1,TX
44480,44480,C4,A3,C1,B1
44481,44481,C4,A3,C1,B2
44482,44482,C4,A3,C1,B3
44483,44483,C4,A3,C1,B4
44484,44484,C4,A3,C1,TY
44485,44485,C4,A3,C1,C1
44486,44486,C4,A3,C1,C2
44487,44487,C4,A3,C1,C3
44488,44488,C4,A3,C1,C4
44489,44489,C4,A3,C1,TZ
44490,44490,C4,A3,C2,A1
44491,44491,C4,A3,C2,A2
44492,44492,C4,A3,C2,A3
44493,44493,C4,A3,C2,A4
44494,44494,C4,A3,C2,TX
44495,44495,C4,A3,C2,B1
44496,44496,C4,A3,C2,B2
44497,44497,C4,A3,C2,B3
44498,44498,C4,A3,C2,B4
44499,44499,C4,A3,C2,TY
44500,44500,C4,A3,C2,C1
44501,44501,C4,A3,C2,C2
44502,44502,C4,A3,C2,C3
44503,44503,C4,A3,C2,C4
44504,44504,C4,A3,C2,TZ
44505,44505,C4,A3,C3,A1
44506,44506,C4,A3,C3,A2
44507,44507,C4,A3,C3,A3
44508,44508,C4,A3,C3,A4
44509,44509,C4,A3,C3,TX
44510,44510,C4,A3,C3,B1
44511,44511,C4,A3,C3,B2
44512,44512,C4,A3,C3,B3
44513,44513,C4,A3,C3,B4
44514,44514,C4,A3,C3,TY
44515,44515,C4,A3,C3,C1
44516,44516,C4,A3,C3,C2
44517,44517,C4,A3,C3,C3
44518,44518,C4,A3,C3,C4
44519,44519,C4,A3,C3,TZ
44520,44520,C4,A3,C4,A1
44521,44521,C4,A3,C4,A2
44522,44522,C4,A3,C4,A3
44523,44523,C4,A3,C4,A4
44524,44524,C4,A3,C4,TX
44525,44525,C4,A3,C4,B1
44526,44526,C4,A3,C4,B2
44527,44527,C4,A3,C4,B3
44528,44528,C4,A3,C4,B4
44529,44529,C4,A3,C4,TY
44530,44530,C4,A3,C4,C1
44531,44531,C4,A3,C4,C2
44532,44532,C4,A3,C4,C3
44533,44533,C4,A3,C4,C4
44534,44534,C4,A3,C4,TZ
44535,44535,C4,A3,TZ,A1
44536,44536,C4,A3,TZ,A2
44537,44537,C4,A3,TZ,A3
44538,44538,C4,A3,TZ,A4
44539,44539,C4,A3,TZ,TX
44540,44540,C4,A3,TZ,B1
44541,44541,C4,A3,TZ,B2
44542,44542,C4,A3,TZ,B3
44543,44543,C4,A3,TZ,B4
44544,44544,C4,A3,TZ,TY
44545,44545,C4,A3,TZ,C1
44546,44546,C4,A3,TZ,C2
44547,44547,C4,A3,TZ,C3
44548,44548,C4,A3,TZ,C4
44549,44549,C4,A3,TZ,TZ
44550,44550,C4,A4,A1,A1
44551,44551,C4,A4,A1,A2
44552,44552,C4,A4,A1,A3
44553,44553,C4,A4,A1,A4
44554,44554,C4,A4,A1,TX
44555,44555,C4,A4,A1,B1
44556,44556,C4,A4,A1,B2
44557,44557,C4,A4,A1,B3
44558,44558,C4,A4,A1,B4
44559,44559,C4,A4,A1,TY
44560,44560,C4,A4,A1,C1
44561,44561,C4,A4,A1,C2
44562,44562,C4,A4,A1,C3
44563,44563,C4,A4,A1,C4
44564,44564,C4,A4,A1,TZ
44565,44565,C4,A4,A2,A1
44566,44566,C4,A4,A2,A2
44567,44567,C4,A4,A2,A3
44568,44568,C4,A4,A2,A4
44569,44569,C4,A4,A2,TX
44570,44570,C4,A4,A2,B1
44571,44571,C4,A4,A2,B2
44572,44572,C4,A4,A2,B3
44573,44573,C4,A4,A2,B4
44574,44574,C4,A4,A2,TY
44575,44575,C4,A4,A2,C1
44576,44576,C4,A4,A2,C2
44577,44577,C4,A4,A2,C3
44578,44578,C4,A4,A2,C4
44579,44579,C4,A4,A2,TZ
44580,44580,C4,A4,A3,A1
44581,44581,C4,A4,A3,A2
44582,44582,C4,A4,A3,A3
44583,44583,C4,A4,A3,A4
44584,44584,C4,A4,A3,TX
44585,44585,C4,A4,A3,B1
44586,44586,C4,A4,A3,B2
44587,44587,C4,A4,A3,B3
44588,44588,C4,A4,A3,B4
44589,44589,C4,A4,A3,TY
44590,44590,C4,A4,A3,C1
44591,44591,C4,A4,A3,C2
44592,44592,C4,A4,A3,C3
44593,44593,C4,A4,A3,C4
44594,44594,C4,A4,A3,TZ
44595,44595,C4,A4,A4,A1
44596,44596,C4,A4,A4,A2
44597,44597,C4,A4,A4,A3
44598,44598,C4,A4,A4,A4
44599,44599,C4,A4,A4,TX
44600,44600,C4,A4,A4,B1
44601,44601,C4,A4,A4,B2
44602,44602,C4,A4,A4,B3
44603,44603,C4,A4,A4,B4
44604,44604,C4,A4,A4,TY
44605,44605,C4,A4,A4,C1
44606,44606,C4,A4,A4,C2
44607,44607,C4,A4,A4,C3
44608,44608,C4,A4,A4,C4
44609,44609,C4,A4,A4,TZ
44610,44610,C4,A4,TX,A1
44611,44611,C4,A4,TX,A2
44612,44612,C4,A4,TX,A3
44613,44613,C4,A4,TX,A4
44614,44614,C4,A4,TX,TX
44615,44615,C4,A4,TX,B1
44616,44616,C4,A4,TX,B2
44617,44617,C4,A4,TX,B3
44618,44618,C4,A4,TX,B4
44619,44619,C4,A4,TX,TY
44620,44620,C4,A4,TX,C1
44621,44621,C4,A4,TX,C2
44622,44622,C4,A4,TX,C3
44623,44623,C4,A4,TX,C4
44624,44624,C4,A4,TX,TZ
44625,44625,C4,A4,B1,A1
44626,44626,C4,A4,B1,A2
44627,44627,C4,A4,B1,A3
44628,44628,C4,A4,B1,A4
44629,44629,C4,A4,B1,TX
44630,44630,C4,A4,B1,B1
44631,44631,C4,A4,B1,B2
44632,44632,C4,A4,B1,B3
44633,44633,C4,A4,B1,B4
44634,44634,C4,A4,B1,TY
44635,44635,C4,A4,B1,C1
44636,44636,C4,A4,B1,C2
44637,44637,C4,A4,B1,C3
44638,44638,C4,A4,B1,C4
44639,44639,C4,A4,B1,TZ
44640,44640,C4,A4,B2,A1
44641,44641,C4,A4,B2,A2
44642,44642,C4,A4,B2,A3
44643,44643,C4,A4,B2,A4
44644,44644,C4,A4,B2,TX
44645,44645,C4,A4,B2,B1
44646,44646,C4,A4,B2,B2
44647,44647,C4,A4,B2,B3
44648,44648,C4,A4,B2,B4
44649,44649,C4,A4,B2,TY
44650,44650,C4,A4,B2,C1
44651,44651,C4,A4,B2,C2
44652,44652,C4,A4,B2,C3
44653,44653,C4,A4,B2,C4
44654,44654,C4,A4,B2,TZ
44655,44655,C4,A4,B3,A1
44656,44656,C4,A4,B3,A2
44657,44657,C4,A4,B3,A3
44658,44658,C4,A4,B3,A4
44659,44659,C4,A4,B3,TX
44660,44660,C4,A4,B3,B1
44661,44661,C4,A4,B3,B2
44662,44662,C4,A4,B3,B3
44663,44663,C4,A4,B3,B4
44664,44664,C4,A4,B3,TY
44665,44665,C4,A4,B3,C1
44666,44666,C4,A4,B3,C2
44667,44667,C4,A4,B3,C3
44668,44668,C4,A4,B3,C4
44669,44669,C4,A4,B3,TZ
44670,44670,C4,A4,B4,A1
44671,44671,C4,A4,B4,A2
44672,44672,C4,A4,B4,A3
44673,44673,C4,A4,B4,A4
44674,44674,C4,A4,B4,TX
44675,44675,C4,A4,B4,B1
44676,44676,C4,A4,B4,B2
44677,44677,C4,A4,B4,B3
44678,44678,C4,A4,B4,B4
44679,44679,C4,A4,B4,TY
44680,44680,C4,A4,B4,C1
44681,44681,C4,A4,B4,C2
44682,44682,C4,A4,B4,C3
44683,44683,C4,A4,B4,C4
44684,44684,C4,A4,B4,TZ
44685,44685,C4,A4,TY,A1
44686,44686,C4,A4,TY,A2
44687,44687,C4,A4,TY,A3
44688,44688,C4,A4,TY,A4
44689,44689,C4,A4,TY,TX
44690,44690,C4,A4,TY,B1
44691,44691,C4,A4,TY,B2
44692,44692,C4,A4,TY,B3
44693,44693,C4,A4,TY,B4
44694,44694,C4,A4,TY,TY
44695,44695,C4,A4,TY,C1
44696,44696,C4,A4,TY,C2
44697,44697,C4,A4,TY,C3
44698,44698,C4,A4,TY,C4
44699,44699,C4,A4,TY,TZ
44700,44700,C4,A4,C1,A1
44701,44701,C4,A4,C1,A2
44702,44702,C4,A4,C1,A3
44703,44703,C4,A4,C1,A4
44704,44704,C4,A4,C1,TX
44705,44705,C4,A4,C1,B1
44706,44706,C4,A4,C1,B2
44707,44707,C4,A4,C1,B3
44708,44708,C4,A4,C1,B4
44709,44709,C4,A4,C1,TY
44710,44710,C4,A4,C1,C1
44711,44711,C4,A4,C1,C2
44712,44712,C4,A4,C1,C3
44713,44713,C4,A4,C1,C4
44714,44714,C4,A4,C1,TZ
44715,44715,C4,A4,C2,A1
44716,44716,C4,A4,C2,A2
44717,44717,C4,A4,C2,A3
44718,44718,C4,A4,C2,A4
44719,44719,C4,A4,C2,TX
44720,44720,C4,A4,C2,B1
44721,44721,C4,A4,C2,B2
44722,44722,C4,A4,C2,B3
44723,44723,C4,A4,C2,B4
44724,44724,C4,A4,C2,TY
44725,44725,C4,A4,C2,C1
44726,44726,C4,A4,C2,C2
44727,44727,C4,A4,C2,C3
44728,44728,C4,A4,C2,C4
44729,44729,C4,A4,C2,TZ
44730,44730,C4,A4,C3,A1
44731,44731,C4,A4,C3,A2
44732,44732,C4,A4,C3,A3
44733,44733,C4,A4,C3,A4
44734,44734,C4,A4,C3,TX
44735,44735,C4,A4,C3,B1
44736,44736,C4,A4,C3,B2
44737,44737,C4,A4,C3,B3
44738,44738,C4,A4,C3,B4
44739,44739,C4,A4,C3,TY
44740,44740,C4,A4,C3,C1
44741,44741,C4,A4,C3,C2
44742,44742,C4,A4,C3,C3
44743,44743,C4,A4,C3,C4
44744,44744,C4,A4,C3,TZ
44745,44745,C4,A4,C4,A1
44746,44746,C4,A4,C4,A2
44747,44747,C4,A4,C4,A3
44748,44748,C4,A4,C4,A4
44749,44749,C4,A4,C4,TX
44750,44750,C4,A4,C4,B1
44751,44751,C4,A4,C4,B2
44752,44752,C4,A4,C4,B3
44753,44753,C4,A4,C4,B4
44754,44754,C4,A4,C4,TY
44755,44755,C4,A4,C4,C1
44756,44756,C4,A4,C4,C2
44757,44757,C4,A4,C4,C3
44758,44758,C4,A4,C4,C4
44759,44759,C4,A4,C4,TZ
44760,44760,C4,A4,TZ,A1
44761,44761,C4,A4,TZ,A2
44762,44762,C4,A4,TZ,A3
44763,44763,C4,A4,TZ,A4
44764,44764,C4,A4,TZ,TX
44765,44765,C4,A4,TZ,B1
44766,44766,C4,A4,TZ,B2
44767,44767,C4,A4,TZ,B3
44768,44768,C4,A4,TZ,B4
44769,44769,C4,A4,TZ,TY
44770,44770,C4,A4,TZ,C1
44771,44771,C4,A4,TZ,C2
44772,44772,C4,A4,TZ,C3
44773,44773,C4,A4,TZ,C4
44774,44774,C4,A4,TZ,TZ
44775,44775,C4,TX,A1,A1
44776,44776,C4,TX,A1,A2
44777,44777,C4,TX,A1,A3
44778,44778,C4,TX,A1,A4
44779,44779,C4,TX,A1,TX
44780,44780,C4,TX,A1,B1
44781,44781,C4,TX,A1,B2
44782,44782,C4,TX,A1,B3
44783,44783,C4,TX,A1,B4
44784,44784,C4,TX,A1,TY
44785,44785,C4,TX,A1,C1
44786,44786,C4,TX,A1,C2
44787,44787,C4,TX,A1,C3
44788,44788,C4,TX,A1,C4
44789,44789,C4,TX,A1,TZ
44790,44790,C4,TX,A2,A1
44791,44791,C4,TX,A2,A2
44792,44792,C4,TX,A2,A3
44793,44793,C4,TX,A2,A4
44794,44794,C4,TX,A2,TX
44795,44795,C4,TX,A2,B1
44796,44796,C4,TX,A2,B2
44797,44797,C4,TX,A2,B3
44798,44798,C4,TX,A2,B4
44799,44799,C4,TX,A2,TY
44800,44800,C4,TX,A2,C1
44801,44801,C4,TX,A2,C2
44802,44802,C4,TX,A2,C3
44803,44803,C4,TX,A2,C4
44804,44804,C4,TX,A2,TZ
44805,44805,C4,TX,A3,A1
44806,44806,C4,TX,A3,A2
44807,44807,C4,TX,A3,A3
44808,44808,C4,TX,A3,A4
44809,44809,C4,TX,A3,TX
44810,44810,C4,TX,A3,B1
44811,44811,C4,TX,A3,B2
44812,44812,C4,TX,A3,B3
44813,44813,C4,TX,A3,B4
44814,44814,C4,TX,A3,TY
44815,44815,C4,TX,A3,C1
44816,44816,C4,TX,A3,C2
44817,44817,C4,TX,A3,C3
44818,44818,C4,TX,A3,C4
44819,44819,C4,TX,A3,TZ
44820,44820,C4,TX,A4,A1
44821,44821,C4,TX,A4,A2
44822,44822,C4,TX,A4,A3
44823,44823,C4,TX,A4,A4
44824,44824,C4,TX,A4,TX
44825,44825,C4,TX,A4,B1
44826,44826,C4,TX,A4,B2
44827,44827,C4,TX,A4,B3
44828,44828,C4,TX,A4,B4
44829,44829,C4,TX,A4,TY
44830,44830,C4,TX,A4,C1
44831,44831,C4,TX,A4,C2
44832,44832,C4,TX,A4,C3
44833,44833,C4,TX,A4,C4
44834,44834,C4,TX,A4,TZ
44835,44835,C4,TX,TX,A1
44836,44836,C4,TX,TX,A2
44837,44837,C4,TX,TX,A3
44838,44838,C4,TX,TX,A4
44839,44839,C4,TX,TX,TX
44840,44840,C4,TX,TX,B1
44841,44841,C4,TX,TX,B2
44842,44842,C4,TX,TX,B3
44843,44843,C4,TX,TX,B4
44844,44844,C4,TX,TX,TY
44845,44845,C4,TX,TX,C1
44846,44846,C4,TX,TX,C2
44847,44847,C4,TX,TX,C3
44848,44848,C4,TX,TX,C4
44849,44849,C4,TX,TX,TZ
44850,44850,C4,TX,B1,A1
44851,44851,C4,TX,B1,A2
44852,44852,C4,TX,B1,A3
44853,44853,C4,TX,B1,A4
44854,44854,C4,TX,B1,TX
44855,44855,C4,TX,B1,B1
44856,44856,C4,TX,B1,B2
44857,44857,C4,TX,B1,B3
44858,44858,C4,TX,B1,B4
44859,44859,C4,TX,B1,TY
44860,44860,C4,TX,B1,C1
44861,44861,C4,TX,B1,C2
44862,44862,C4,TX,B1,C3
44863,44863,C4,TX,B1,C4
44864,44864,C4,TX,B1,TZ
44865,44865,C4,TX,B2,A1
44866,44866,C4,TX,B2,A2
44867,44867,C4,TX,B2,A3
44868,44868,C4,TX,B2,A4
44869,44869,C4,TX,B2,TX
44870,44870,C4,TX,B2,B1
44871,44871,C4,TX,B2,B2
44872,44872,C4,TX,B2,B3
44873,44873,C4,TX,B2,B4
44874,44874,C4,TX,B2,TY
44875,44875,C4,TX,B2,C1
44876,44876,C4,TX,B2,C2
44877,44877,C4,TX,B2,C3
44878,44878,C4,TX,B2,C4
44879,44879,C4,TX,B2,TZ
44880,44880,C4,TX,B3,A1
44881,44881,C4,TX,B3,A2
44882,44882,C4,TX,B3,A3
44883,44883,C4,TX,B3,A4
44884,44884,C4,TX,B3,TX
44885,44885,C4,TX,B3,B1
44886,44886,C4,TX,B3,B2
44887,44887,C4,TX,B3,B3
44888,44888,C4,TX,B3,B4
44889,44889,C4,TX,B3,TY
44890,44890,C4,TX,B3,C1
44891,44891,C4,TX,B3,C2
44892,44892,C4,TX,B3,C3
44893,44893,C4,TX,B3,C4
44894,44894,C4,TX,B3,TZ
44895,44895,C4,TX,B4,A1
44896,44896,C4,TX,B4,A2
44897,44897,C4,TX,B4,A3
44898,44898,C4,TX,B4,A4
44899,44899,C4,TX,B4,TX
44900,44900,C4,TX,B4,B1
44901,44901,C4,TX,B4,B2
44902,44902,C4,TX,B4,B3
44903,44903,C4,TX,B4,B4
44904,44904,C4,TX,B4,TY
44905,44905,C4,TX,B4,C1
44906,44906,C4,TX,B4,C2
44907,44907,C4,TX,B4,C3
44908,44908,C4,TX,B4,C4
44909,44909,C4,TX,B4,TZ
44910,44910,C4,TX,TY,A1
44911,44911,C4,TX,TY,A2
44912,44912,C4,TX,TY,A3
44913,44913,C4,TX,TY,A4
44914,44914,C4,TX,TY,TX
44915,44915,C4,TX,TY,B1
44916,44916,C4,TX,TY,B2
44917,44917,C4,TX,TY,B3
44918,44918,C4,TX,TY,B4
44919,44919,C4,TX,TY,TY
44920,44920,C4,TX,TY,C1
44921,44921,C4,TX,TY,C2
44922,44922,C4,TX,TY,C3
44923,44923,C4,TX,TY,C4
44924,44924,C4,TX,TY,TZ
44925,44925,C4,TX,C1,A1
44926,44926,C4,TX,C1,A2
44927,44927,C4,TX,C1,A3
44928,44928,C4,TX,C1,A4
44929,44929,C4,TX,C1,TX
44930,44930,C4,TX,C1,B1
44931,44931,C4,TX,C1,B2
44932,44932,C4,TX,C1,B3
44933,44933,C4,TX,C1,B4
44934,44934,C4,TX,C1,TY
44935,44935,C4,TX,C1,C1
44936,44936,C4,TX,C1,C2
44937,44937,C4,TX,C1,C3
44938,44938,C4,TX,C1,C4
44939,44939,C4,TX,C1,TZ
44940,44940,C4,TX,C2,A1
44941,44941,C4,TX,C2,A2
44942,44942,C4,TX,C2,A3
44943,44943,C4,TX,C2,A4
44944,44944,C4,TX,C2,TX
44945,44945,C4,TX,C2,B1
44946,44946,C4,TX,C2,B2
44947,44947,C4,TX,C2,B3
44948,44948,C4,TX,C2,B4
44949,44949,C4,TX,C2,TY
44950,44950,C4,TX,C2,C1
44951,44951,C4,TX,C2,C2
44952,44952,C4,TX,C2,C3
44953,44953,C4,TX,C2,C4
44954,44954,C4,TX,C2,TZ
44955,44955,C4,TX,C3,A1
44956,44956,C4,TX,C3,A2
44957,44957,C4,TX,C3,A3
44958,44958,C4,TX,C3,A4
44959,44959,C4,TX,C3,TX
44960,44960,C4,TX,C3,B1
44961,44961,C4,TX,C3,B2
44962,44962,C4,TX,C3,B3
44963,44963,C4,TX,C3,B4
44964,44964,C4,TX,C3,TY
44965,44965,C4,TX,C3,C1
44966,44966,C4,TX,C3,C2
44967,44967,C4,TX,C3,C3
44968,44968,C4,TX,C3,C4
44969,44969,C4,TX,C3,TZ
44970,44970,C4,TX,C4,A1
44971,44971,C4,TX,C4,A2
44972,44972,C4,TX,C4,A3
44973,44973,C4,TX,C4,A4
44974,44974,C4,TX,C4,TX
44975,44975,C4,TX,C4,B1
44976,44976,C4,TX,C4,B2
44977,44977,C4,TX,C4,B3
44978,44978,C4,TX,C4,B4
44979,44979,C4,TX,C4,TY
44980,44980,C4,TX,C4,C1
44981,44981,C4,TX,C4,C2
44982,44982,C4,TX,C4,C3
44983,44983,C4,TX,C4,C4
44984,44984,C4,TX,C4,TZ
44985,44985,C4,TX,TZ,A1
44986,44986,C4,TX,TZ,A2
44987,44987,C4,TX,TZ,A3
44988,44988,C4,TX,TZ,A4
44989,44989,C4,TX,TZ,TX
44990,44990,C4,TX,TZ,B1
44991,44991,C4,TX,TZ,B2
44992,44992,C4,TX,TZ,B3
44993,44993,C4,TX,TZ,B4
44994,44994,C4,TX,TZ,TY
44995,44995,C4,TX,TZ,C1
44996,44996,C4,TX,TZ,C2
44997,44997,C4,TX,TZ,C3
44998,44998,C4,TX,TZ,C4
44999,44999,C4,TX,TZ,TZ
45000,45000,C4,B1,A1,A1
45001,45001,C4,B1,A1,A2
45002,45002,C4,B1,A1,A3
45003,45003,C4,B1,A1,A4
45004,45004,C4,B1,A1,TX
45005,45005,C4,B1,A1,B1
45006,45006,C4,B1,A1,B2
45007,45007,C4,B1,A1,B3
45008,45008,C4,B1,A1,B4
45009,45009,C4,B1,A1,TY
45010,45010,C4,B1,A1,C1
45011,45011,C4,B1,A1,C2
45012,45012,C4,B1,A1,C3
45013,45013,C4,B1,A1,C4
45014,45014,C4,B1,A1,TZ
45015,45015,C4,B1,A2,A1
45016,45016,C4,B1,A2,A2
45017,45017,C4,B1,A2,A3
45018,45018,C4,B1,A2,A4
45019,45019,C4,B1,A2,TX
45020,45020,C4,B1,A2,B1
45021,45021,C4,B1,A2,B2
45022,45022,C4,B1,A2,B3
45023,45023,C4,B1,A2,B4
45024,45024,C4,B1,A2,TY
45025,45025,C4,B1,A2,C1
45026,45026,C4,B1,A2,C2
45027,45027,C4,B1,A2,C3
45028,45028,C4,B1,A2,C4
45029,45029,C4,B1,A2,TZ
45030,45030,C4,B1,A3,A1
45031,45031,C4,B1,A3,A2
45032,45032,C4,B1,A3,A3
45033,45033,C4,B1,A3,A4
45034,45034,C4,B1,A3,TX
45035,45035,C4,B1,A3,B1
45036,45036,C4,B1,A3,B2
45037,45037,C4,B1,A3,B3
45038,45038,C4,B1,A3,B4
45039,45039,C4,B1,A3,TY
45040,45040,C4,B1,A3,C1
45041,45041,C4,B1,A3,C2
45042,45042,C4,B1,A3,C3
45043,45043,C4,B1,A3,C4
45044,45044,C4,B1,A3,TZ
45045,45045,C4,B1,A4,A1
45046,45046,C4,B1,A4,A2
45047,45047,C4,B1,A4,A3
45048,45048,C4,B1,A4,A4
45049,45049,C4,B1,A4,TX
45050,45050,C4,B1,A4,B1
45051,45051,C4,B1,A4,B2
45052,45052,C4,B1,A4,B3
45053,45053,C4,B1,A4,B4
45054,45054,C4,B1,A4,TY
45055,45055,C4,B1,A4,C1
45056,45056,C4,B1,A4,C2
45057,45057,C4,B1,A4,C3
45058,45058,C4,B1,A4,C4
45059,45059,C4,B1,A4,TZ
45060,45060,C4,B1,TX,A1
45061,45061,C4,B1,TX,A2
45062,45062,C4,B1,TX,A3
45063,45063,C4,B1,TX,A4
45064,45064,C4,B1,TX,TX
45065,45065,C4,B1,TX,B1
45066,45066,C4,B1,TX,B2
45067,45067,C4,B1,TX,B3
45068,45068,C4,B1,TX,B4
45069,45069,C4,B1,TX,TY
45070,45070,C4,B1,TX,C1
45071,45071,C4,B1,TX,C2
45072,45072,C4,B1,TX,C3
45073,45073,C4,B1,TX,C4
45074,45074,C4,B1,TX,TZ
45075,45075,C4,B1,B1,A1
45076,45076,C4,B1,B1,A2
45077,45077,C4,B1,B1,A3
45078,45078,C4,B1,B1,A4
